user_id,month,plan,monthly_price,payment_status,amount_paid,is_active
315,7,Basic,9.99,paid,9.99,True
316,7,Basic,9.99,failed,0.0,False
317,7,Basic,9.99,paid,9.99,True
318,7,Plus,19.99,paid,19.99,True
319,7,Basic,9.99,failed,0.0,False
320,7,Premium,29.99,paid,29.99,True
321,7,Premium,29.99,failed,0.0,False
322,7,Basic,9.99,paid,9.99,True
323,7,Basic,9.99,failed,0.0,False
324,7,Basic,9.99,failed,0.0,False
325,7,Plus,19.99,paid,19.99,True
326,7,Plus,19.99,paid,19.99,True
327,7,Plus,19.99,paid,19.99,True
328,7,Basic,9.99,paid,9.99,True
329,7,Plus,19.99,failed,0.0,False
330,7,Basic,9.99,paid,9.99,True
331,7,Plus,19.99,failed,0.0,False
332,7,Basic,9.99,paid,9.99,True
333,7,Plus,19.99,failed,0.0,False
334,7,Premium,29.99,paid,29.99,True
335,7,Basic,9.99,paid,9.99,True
336,7,Plus,19.99,paid,19.99,True
337,7,Basic,9.99,failed,0.0,False
338,7,Plus,19.99,paid,19.99,True
339,7,Basic,9.99,failed,0.0,False
340,7,Premium,29.99,paid,29.99,True
341,7,Basic,9.99,paid,9.99,True
342,7,Premium,29.99,paid,29.99,True
343,7,Plus,19.99,paid,19.99,True
344,7,Plus,19.99,paid,19.99,True
345,7,Plus,19.99,paid,19.99,True
346,7,Plus,19.99,paid,19.99,True
347,7,Premium,29.99,failed,0.0,False
348,7,Basic,9.99,failed,0.0,False
349,7,Plus,19.99,failed,0.0,False
350,7,Basic,9.99,failed,0.0,False
351,7,Plus,19.99,paid,19.99,True
352,7,Basic,9.99,paid,9.99,True
353,7,Plus,19.99,paid,19.99,True
354,7,Plus,19.99,paid,19.99,True
355,7,Basic,9.99,failed,0.0,False
356,7,Basic,9.99,paid,9.99,True
357,7,Plus,19.99,failed,0.0,True
358,7,Plus,19.99,failed,0.0,False
359,7,Basic,9.99,failed,0.0,False
360,7,Plus,19.99,paid,19.99,True
361,7,Premium,29.99,paid,29.99,True
362,7,Basic,9.99,paid,9.99,True
363,7,Basic,9.99,paid,9.99,True
364,7,Basic,9.99,paid,9.99,True
365,7,Plus,19.99,paid,19.99,True
366,7,Basic,9.99,paid,9.99,True
367,7,Plus,19.99,failed,0.0,False
368,7,Plus,19.99,paid,19.99,True
369,7,Basic,9.99,paid,9.99,True
370,7,Premium,29.99,paid,29.99,True
371,7,Plus,19.99,failed,0.0,False
372,7,Basic,9.99,paid,9.99,True
373,7,Basic,9.99,paid,9.99,True
374,7,Basic,9.99,paid,9.99,True
375,7,Basic,9.99,paid,9.99,True
376,7,Basic,9.99,paid,9.99,True
377,7,Premium,29.99,paid,29.99,True
378,7,Basic,9.99,failed,0.0,False
379,7,Basic,9.99,failed,0.0,False
380,7,Plus,19.99,failed,0.0,False
381,7,Plus,19.99,failed,0.0,False
382,7,Premium,29.99,paid,29.99,True
383,7,Plus,19.99,paid,19.99,True
384,7,Basic,9.99,failed,0.0,False
385,7,Basic,9.99,paid,9.99,True
386,7,Premium,29.99,failed,0.0,True
387,7,Plus,19.99,paid,19.99,True
388,7,Premium,29.99,paid,29.99,True
389,7,Basic,9.99,paid,9.99,True
390,7,Premium,29.99,failed,0.0,False
391,7,Plus,19.99,failed,0.0,False
392,7,Basic,9.99,paid,9.99,True
393,7,Plus,19.99,paid,19.99,True
394,7,Plus,19.99,failed,0.0,False
395,7,Basic,9.99,paid,9.99,True
396,7,Basic,9.99,paid,9.99,True
397,7,Plus,19.99,failed,0.0,False
398,7,Basic,9.99,failed,0.0,False
399,7,Basic,9.99,paid,9.99,True
400,7,Basic,9.99,paid,9.99,True
401,7,Basic,9.99,paid,9.99,True
402,7,Premium,29.99,failed,0.0,False
403,7,Plus,19.99,failed,0.0,False
404,7,Basic,9.99,paid,9.99,True
405,7,Premium,29.99,paid,29.99,True
406,7,Premium,29.99,paid,29.99,True
407,7,Basic,9.99,paid,9.99,True
408,7,Plus,19.99,paid,19.99,True
409,7,Basic,9.99,paid,9.99,True
410,7,Premium,29.99,failed,0.0,False
411,7,Plus,19.99,failed,0.0,True
412,7,Plus,19.99,failed,0.0,False
413,7,Basic,9.99,paid,9.99,True
414,7,Premium,29.99,paid,29.99,True
415,7,Basic,9.99,paid,9.99,True
416,7,Basic,9.99,paid,9.99,True
417,7,Basic,9.99,failed,0.0,False
418,7,Plus,19.99,paid,19.99,True
419,7,Basic,9.99,paid,9.99,True
420,7,Premium,29.99,paid,29.99,True
421,7,Plus,19.99,paid,19.99,True
422,7,Basic,9.99,paid,9.99,True
423,7,Basic,9.99,failed,0.0,False
424,7,Basic,9.99,paid,9.99,True
425,7,Plus,19.99,paid,19.99,True
426,7,Plus,19.99,paid,19.99,True
427,7,Basic,9.99,paid,9.99,True
428,7,Plus,19.99,paid,19.99,True
429,7,Basic,9.99,paid,9.99,True
430,7,Plus,19.99,paid,19.99,True
431,7,Premium,29.99,failed,0.0,False
432,7,Plus,19.99,failed,0.0,False
433,7,Plus,19.99,paid,19.99,True
434,7,Plus,19.99,paid,19.99,True
435,7,Basic,9.99,paid,9.99,True
436,7,Basic,9.99,paid,9.99,True
437,7,Basic,9.99,paid,9.99,True
438,7,Basic,9.99,paid,9.99,True
439,7,Plus,19.99,paid,19.99,True
440,7,Plus,19.99,paid,19.99,True
441,7,Premium,29.99,paid,29.99,True
442,7,Basic,9.99,paid,9.99,True
443,7,Plus,19.99,paid,19.99,True
444,7,Basic,9.99,paid,9.99,True
445,7,Basic,9.99,failed,0.0,False
446,7,Plus,19.99,failed,0.0,False
447,7,Premium,29.99,paid,29.99,True
448,7,Plus,19.99,failed,0.0,False
449,7,Basic,9.99,failed,0.0,False
450,7,Plus,19.99,paid,19.99,True
451,7,Basic,9.99,paid,9.99,True
452,7,Premium,29.99,paid,29.99,True
453,7,Plus,19.99,paid,19.99,True
454,7,Basic,9.99,paid,9.99,True
455,7,Basic,9.99,paid,9.99,True
456,7,Basic,9.99,failed,0.0,False
457,7,Premium,29.99,paid,29.99,True
458,7,Basic,9.99,paid,9.99,True
459,7,Plus,19.99,paid,19.99,True
460,7,Plus,19.99,paid,19.99,True
461,7,Plus,19.99,failed,0.0,False
462,7,Basic,9.99,failed,0.0,False
463,7,Premium,29.99,failed,0.0,False
464,7,Basic,9.99,paid,9.99,True
465,7,Plus,19.99,paid,19.99,True
466,7,Plus,19.99,paid,19.99,True
467,7,Plus,19.99,paid,19.99,True
468,7,Premium,29.99,paid,29.99,True
469,7,Basic,9.99,paid,9.99,True
470,7,Basic,9.99,failed,0.0,False
471,7,Basic,9.99,paid,9.99,True
472,7,Basic,9.99,paid,9.99,True
473,7,Basic,9.99,failed,0.0,False
474,7,Basic,9.99,paid,9.99,True
475,7,Basic,9.99,paid,9.99,True
476,7,Basic,9.99,paid,9.99,True
477,7,Basic,9.99,paid,9.99,True
478,7,Plus,19.99,paid,19.99,True
479,7,Plus,19.99,failed,0.0,False
480,7,Basic,9.99,paid,9.99,True
481,7,Basic,9.99,paid,9.99,True
482,7,Basic,9.99,paid,9.99,True
483,7,Plus,19.99,paid,19.99,True
484,7,Basic,9.99,failed,0.0,False
485,7,Basic,9.99,paid,9.99,True
486,7,Basic,9.99,paid,9.99,True
487,7,Basic,9.99,paid,9.99,True
488,7,Basic,9.99,failed,0.0,False
489,7,Plus,19.99,paid,19.99,True
490,7,Plus,19.99,paid,19.99,True
491,7,Plus,19.99,paid,19.99,True
492,7,Plus,19.99,paid,19.99,True
493,7,Plus,19.99,failed,0.0,False
494,7,Basic,9.99,paid,9.99,True
495,7,Plus,19.99,paid,19.99,True
496,7,Basic,9.99,paid,9.99,True
497,7,Basic,9.99,paid,9.99,True
498,7,Plus,19.99,paid,19.99,True
499,7,Basic,9.99,paid,9.99,True
500,7,Basic,9.99,failed,0.0,False
501,7,Plus,19.99,failed,0.0,False
502,7,Premium,29.99,failed,0.0,False
503,7,Premium,29.99,failed,0.0,False
504,7,Basic,9.99,paid,9.99,True
505,7,Basic,9.99,paid,9.99,True
506,7,Plus,19.99,failed,0.0,False
507,7,Basic,9.99,failed,0.0,False
508,7,Plus,19.99,paid,19.99,True
509,7,Basic,9.99,paid,9.99,True
510,7,Basic,9.99,paid,9.99,True
511,7,Basic,9.99,paid,9.99,True
512,7,Plus,19.99,paid,19.99,True
513,7,Basic,9.99,failed,0.0,False
514,7,Basic,9.99,failed,0.0,False
515,7,Basic,9.99,paid,9.99,True
516,7,Basic,9.99,paid,9.99,True
517,7,Basic,9.99,failed,0.0,False
518,7,Plus,19.99,failed,0.0,False
519,7,Basic,9.99,paid,9.99,True
520,7,Plus,19.99,paid,19.99,True
521,7,Premium,29.99,paid,29.99,True
522,7,Basic,9.99,failed,0.0,False
523,7,Basic,9.99,failed,0.0,False
524,7,Plus,19.99,paid,19.99,True
525,7,Basic,9.99,paid,9.99,True
526,7,Basic,9.99,paid,9.99,True
527,7,Premium,29.99,paid,29.99,True
528,7,Premium,29.99,paid,29.99,True
529,7,Plus,19.99,paid,19.99,True
530,7,Basic,9.99,failed,0.0,False
531,7,Plus,19.99,failed,0.0,False
532,7,Plus,19.99,paid,19.99,True
533,7,Basic,9.99,paid,9.99,True
534,7,Plus,19.99,failed,0.0,False
535,7,Basic,9.99,paid,9.99,True
536,7,Basic,9.99,paid,9.99,True
537,7,Basic,9.99,paid,9.99,True
538,7,Basic,9.99,paid,9.99,True
539,7,Basic,9.99,failed,0.0,False
540,7,Plus,19.99,paid,19.99,True
541,7,Premium,29.99,paid,29.99,True
542,7,Plus,19.99,paid,19.99,True
543,7,Plus,19.99,paid,19.99,True
544,7,Premium,29.99,failed,0.0,False
545,7,Basic,9.99,paid,9.99,True
546,7,Basic,9.99,paid,9.99,True
547,7,Basic,9.99,paid,9.99,True
548,7,Basic,9.99,paid,9.99,True
549,7,Plus,19.99,paid,19.99,True
550,7,Basic,9.99,paid,9.99,True
551,7,Basic,9.99,paid,9.99,True
552,7,Basic,9.99,paid,9.99,True
553,7,Basic,9.99,paid,9.99,True
554,7,Premium,29.99,failed,0.0,False
555,7,Basic,9.99,paid,9.99,True
556,7,Basic,9.99,failed,0.0,False
557,7,Basic,9.99,failed,0.0,False
558,7,Basic,9.99,paid,9.99,True
559,7,Plus,19.99,failed,0.0,True
560,7,Basic,9.99,failed,0.0,False
561,7,Basic,9.99,paid,9.99,True
562,7,Basic,9.99,paid,9.99,True
563,7,Plus,19.99,failed,0.0,False
564,7,Plus,19.99,paid,19.99,True
565,7,Plus,19.99,paid,19.99,True
566,7,Plus,19.99,failed,0.0,False
567,7,Plus,19.99,paid,19.99,True
568,7,Basic,9.99,paid,9.99,True
569,7,Basic,9.99,paid,9.99,True
570,7,Basic,9.99,paid,9.99,True
571,7,Basic,9.99,failed,0.0,False
572,7,Plus,19.99,paid,19.99,True
573,7,Basic,9.99,paid,9.99,True
574,7,Plus,19.99,paid,19.99,True
575,7,Premium,29.99,paid,29.99,True
576,7,Basic,9.99,paid,9.99,True
577,7,Premium,29.99,failed,0.0,False
578,7,Plus,19.99,paid,19.99,True
579,7,Premium,29.99,paid,29.99,True
580,7,Basic,9.99,paid,9.99,True
581,7,Basic,9.99,failed,0.0,False
582,7,Basic,9.99,paid,9.99,True
583,7,Basic,9.99,paid,9.99,True
584,7,Basic,9.99,paid,9.99,True
585,7,Premium,29.99,failed,0.0,False
586,7,Plus,19.99,paid,19.99,True
587,7,Basic,9.99,failed,0.0,False
588,7,Basic,9.99,paid,9.99,True
589,7,Basic,9.99,paid,9.99,True
590,7,Basic,9.99,paid,9.99,True
591,7,Premium,29.99,paid,29.99,True
592,7,Basic,9.99,paid,9.99,True
593,7,Basic,9.99,failed,0.0,False
594,7,Plus,19.99,paid,19.99,True
595,7,Basic,9.99,failed,0.0,False
596,7,Basic,9.99,failed,0.0,False
597,7,Plus,19.99,paid,19.99,True
598,7,Plus,19.99,paid,19.99,True
599,7,Premium,29.99,paid,29.99,True
600,7,Plus,19.99,paid,19.99,True
601,7,Basic,9.99,paid,9.99,True
602,7,Plus,19.99,failed,0.0,False
603,7,Premium,29.99,paid,29.99,True
604,7,Plus,19.99,failed,0.0,False
605,7,Premium,29.99,failed,0.0,False
606,7,Plus,19.99,failed,0.0,False
607,7,Premium,29.99,failed,0.0,False
608,7,Basic,9.99,failed,0.0,False
609,7,Plus,19.99,paid,19.99,True
610,7,Basic,9.99,paid,9.99,True
611,7,Plus,19.99,failed,0.0,False
612,7,Plus,19.99,paid,19.99,True
613,7,Premium,29.99,failed,0.0,False
614,7,Premium,29.99,failed,0.0,False
615,7,Basic,9.99,failed,0.0,False
616,7,Plus,19.99,failed,0.0,False
617,7,Plus,19.99,failed,0.0,False
618,7,Basic,9.99,paid,9.99,True
619,7,Basic,9.99,failed,0.0,False
620,7,Basic,9.99,paid,9.99,True
621,7,Plus,19.99,failed,0.0,False
622,7,Basic,9.99,failed,0.0,False
623,7,Premium,29.99,paid,29.99,True
624,7,Basic,9.99,failed,0.0,False
625,7,Premium,29.99,paid,29.99,True
626,7,Basic,9.99,paid,9.99,True
627,7,Plus,19.99,failed,0.0,False
628,7,Basic,9.99,paid,9.99,True
629,7,Plus,19.99,paid,19.99,True
630,7,Plus,19.99,paid,19.99,True
631,7,Premium,29.99,paid,29.99,True
632,7,Plus,19.99,failed,0.0,False
633,7,Basic,9.99,paid,9.99,True
634,7,Basic,9.99,failed,0.0,False
635,7,Basic,9.99,paid,9.99,True
636,7,Basic,9.99,failed,0.0,False
637,7,Plus,19.99,paid,19.99,True
638,7,Plus,19.99,paid,19.99,True
639,7,Plus,19.99,paid,19.99,True
640,7,Premium,29.99,paid,29.99,True
641,7,Plus,19.99,paid,19.99,True
642,7,Plus,19.99,paid,19.99,True
643,7,Basic,9.99,paid,9.99,True
644,7,Basic,9.99,paid,9.99,True
645,7,Plus,19.99,paid,19.99,True
646,7,Premium,29.99,paid,29.99,True
647,7,Basic,9.99,paid,9.99,True
648,7,Basic,9.99,paid,9.99,True
649,7,Plus,19.99,paid,19.99,True
650,7,Basic,9.99,failed,0.0,False
651,7,Basic,9.99,failed,0.0,False
652,7,Premium,29.99,paid,29.99,True
653,7,Plus,19.99,paid,19.99,True
654,7,Basic,9.99,paid,9.99,True
655,7,Premium,29.99,paid,29.99,True
656,7,Basic,9.99,failed,0.0,False
657,7,Premium,29.99,paid,29.99,True
658,7,Basic,9.99,paid,9.99,True
659,7,Plus,19.99,paid,19.99,True
660,7,Basic,9.99,paid,9.99,True
661,7,Basic,9.99,failed,0.0,False
662,7,Premium,29.99,failed,0.0,False
663,7,Basic,9.99,paid,9.99,True
664,7,Basic,9.99,paid,9.99,True
665,7,Basic,9.99,paid,9.99,True
666,7,Plus,19.99,paid,19.99,True
667,7,Plus,19.99,failed,0.0,False
668,7,Premium,29.99,paid,29.99,True
669,7,Basic,9.99,paid,9.99,True
670,7,Basic,9.99,paid,9.99,True
671,7,Basic,9.99,paid,9.99,True
672,7,Plus,19.99,paid,19.99,True
673,7,Premium,29.99,paid,29.99,True
674,7,Plus,19.99,paid,19.99,True
675,7,Plus,19.99,failed,0.0,False
676,7,Basic,9.99,paid,9.99,True
677,7,Premium,29.99,failed,0.0,False
678,7,Basic,9.99,paid,9.99,True
679,7,Basic,9.99,failed,0.0,False
680,7,Basic,9.99,paid,9.99,True
681,7,Basic,9.99,paid,9.99,True
682,7,Basic,9.99,paid,9.99,True
683,7,Basic,9.99,paid,9.99,True
684,7,Basic,9.99,failed,0.0,False
685,7,Plus,19.99,failed,0.0,False
686,7,Basic,9.99,paid,9.99,True
687,7,Basic,9.99,failed,0.0,False
688,7,Premium,29.99,failed,0.0,True
689,7,Plus,19.99,paid,19.99,True
690,7,Basic,9.99,paid,9.99,True
691,7,Basic,9.99,paid,9.99,True
692,7,Premium,29.99,paid,29.99,True
693,7,Basic,9.99,paid,9.99,True
694,7,Basic,9.99,paid,9.99,True
695,7,Premium,29.99,failed,0.0,False
696,7,Basic,9.99,paid,9.99,True
697,7,Plus,19.99,paid,19.99,True
698,7,Plus,19.99,failed,0.0,False
699,7,Plus,19.99,paid,19.99,True
700,7,Basic,9.99,paid,9.99,True
701,7,Basic,9.99,paid,9.99,True
702,7,Basic,9.99,paid,9.99,True
703,7,Basic,9.99,failed,0.0,False
704,7,Premium,29.99,failed,0.0,False
705,7,Basic,9.99,paid,9.99,True
706,7,Plus,19.99,paid,19.99,True
707,7,Plus,19.99,paid,19.99,True
708,7,Plus,19.99,failed,0.0,False
709,7,Basic,9.99,paid,9.99,True
710,7,Basic,9.99,paid,9.99,True
711,7,Premium,29.99,paid,29.99,True
712,7,Plus,19.99,paid,19.99,True
713,7,Plus,19.99,failed,0.0,False
714,7,Premium,29.99,failed,0.0,False
715,7,Plus,19.99,failed,0.0,False
716,7,Basic,9.99,failed,0.0,False
717,7,Plus,19.99,paid,19.99,True
718,7,Basic,9.99,failed,0.0,False
719,7,Plus,19.99,failed,0.0,False
720,7,Premium,29.99,paid,29.99,True
721,7,Basic,9.99,paid,9.99,True
722,7,Basic,9.99,paid,9.99,True
723,7,Basic,9.99,paid,9.99,True
724,7,Premium,29.99,paid,29.99,True
725,7,Basic,9.99,failed,0.0,False
726,7,Basic,9.99,paid,9.99,True
727,7,Basic,9.99,paid,9.99,True
728,7,Basic,9.99,paid,9.99,True
729,7,Basic,9.99,failed,0.0,False
730,7,Basic,9.99,paid,9.99,True
731,7,Basic,9.99,failed,0.0,False
732,7,Basic,9.99,paid,9.99,True
733,7,Basic,9.99,paid,9.99,True
734,7,Basic,9.99,failed,0.0,False
735,7,Basic,9.99,paid,9.99,True
736,7,Plus,19.99,paid,19.99,True
737,7,Basic,9.99,paid,9.99,True
738,7,Basic,9.99,failed,0.0,False
739,7,Basic,9.99,paid,9.99,True
740,7,Basic,9.99,failed,0.0,False
741,7,Basic,9.99,paid,9.99,True
742,7,Basic,9.99,paid,9.99,True
743,7,Premium,29.99,paid,29.99,True
744,7,Basic,9.99,paid,9.99,True
745,7,Basic,9.99,failed,0.0,False
746,7,Basic,9.99,failed,0.0,False
747,7,Basic,9.99,paid,9.99,True
748,7,Basic,9.99,paid,9.99,True
749,7,Plus,19.99,failed,0.0,False
750,7,Plus,19.99,failed,0.0,False
751,7,Basic,9.99,failed,0.0,False
752,7,Basic,9.99,paid,9.99,True
753,7,Basic,9.99,failed,0.0,False
754,7,Basic,9.99,paid,9.99,True
755,7,Plus,19.99,paid,19.99,True
756,7,Basic,9.99,paid,9.99,True
757,7,Basic,9.99,paid,9.99,True
758,7,Premium,29.99,paid,29.99,True
759,7,Basic,9.99,paid,9.99,True
760,7,Basic,9.99,failed,0.0,False
761,7,Plus,19.99,failed,0.0,False
762,7,Basic,9.99,paid,9.99,True
763,7,Basic,9.99,paid,9.99,True
764,7,Basic,9.99,failed,0.0,True
765,7,Premium,29.99,paid,29.99,True
766,7,Basic,9.99,paid,9.99,True
767,7,Basic,9.99,paid,9.99,True
768,7,Basic,9.99,failed,0.0,True
769,7,Basic,9.99,failed,0.0,False
770,7,Plus,19.99,paid,19.99,True
771,7,Basic,9.99,paid,9.99,True
772,7,Plus,19.99,failed,0.0,False
773,7,Plus,19.99,failed,0.0,False
774,7,Plus,19.99,paid,19.99,True
775,7,Basic,9.99,paid,9.99,True
776,7,Premium,29.99,failed,0.0,False
777,7,Plus,19.99,failed,0.0,False
778,7,Basic,9.99,failed,0.0,False
779,7,Plus,19.99,paid,19.99,True
780,7,Premium,29.99,paid,29.99,True
781,7,Basic,9.99,failed,0.0,False
782,7,Premium,29.99,paid,29.99,True
783,7,Basic,9.99,paid,9.99,True
784,7,Plus,19.99,paid,19.99,True
785,7,Premium,29.99,paid,29.99,True
786,7,Basic,9.99,paid,9.99,True
787,7,Plus,19.99,paid,19.99,True
788,7,Basic,9.99,paid,9.99,True
789,7,Plus,19.99,failed,0.0,False
790,7,Plus,19.99,paid,19.99,True
791,7,Basic,9.99,paid,9.99,True
792,7,Basic,9.99,failed,0.0,False
793,7,Basic,9.99,failed,0.0,True
794,7,Basic,9.99,paid,9.99,True
795,7,Basic,9.99,paid,9.99,True
796,7,Basic,9.99,paid,9.99,True
797,7,Basic,9.99,paid,9.99,True
798,7,Basic,9.99,paid,9.99,True
799,7,Plus,19.99,paid,19.99,True
800,7,Plus,19.99,failed,0.0,False
801,7,Plus,19.99,paid,19.99,True
802,7,Basic,9.99,paid,9.99,True
803,7,Premium,29.99,paid,29.99,True
804,7,Plus,19.99,failed,0.0,False
805,7,Basic,9.99,paid,9.99,True
806,7,Basic,9.99,paid,9.99,True
807,7,Plus,19.99,failed,0.0,False
808,7,Basic,9.99,paid,9.99,True
809,7,Basic,9.99,failed,0.0,False
810,7,Premium,29.99,paid,29.99,True
811,7,Basic,9.99,failed,0.0,False
812,7,Basic,9.99,paid,9.99,True
813,7,Premium,29.99,paid,29.99,True
814,7,Plus,19.99,failed,0.0,False
815,7,Basic,9.99,failed,0.0,False
816,7,Premium,29.99,failed,0.0,False
817,7,Premium,29.99,paid,29.99,True
818,7,Basic,9.99,failed,0.0,False
819,7,Plus,19.99,paid,19.99,True
820,7,Basic,9.99,paid,9.99,True
821,7,Basic,9.99,paid,9.99,True
822,7,Plus,19.99,paid,19.99,True
823,7,Basic,9.99,paid,9.99,True
824,7,Plus,19.99,paid,19.99,True
825,7,Plus,19.99,paid,19.99,True
826,7,Basic,9.99,failed,0.0,False
827,7,Plus,19.99,paid,19.99,True
828,7,Basic,9.99,paid,9.99,True
829,7,Premium,29.99,paid,29.99,True
830,7,Basic,9.99,paid,9.99,True
831,7,Plus,19.99,paid,19.99,True
832,7,Plus,19.99,paid,19.99,True
833,7,Basic,9.99,paid,9.99,True
834,7,Plus,19.99,paid,19.99,True
835,7,Plus,19.99,failed,0.0,False
836,7,Plus,19.99,paid,19.99,True
837,7,Plus,19.99,paid,19.99,True
838,7,Premium,29.99,failed,0.0,False
839,7,Basic,9.99,paid,9.99,True
840,7,Basic,9.99,paid,9.99,True
841,7,Basic,9.99,paid,9.99,True
842,7,Plus,19.99,paid,19.99,True
843,7,Basic,9.99,paid,9.99,True
844,7,Basic,9.99,paid,9.99,True
845,7,Basic,9.99,paid,9.99,True
846,7,Premium,29.99,failed,0.0,False
847,7,Basic,9.99,failed,0.0,False
848,7,Plus,19.99,paid,19.99,True
849,7,Basic,9.99,failed,0.0,False
850,7,Premium,29.99,paid,29.99,True
851,7,Basic,9.99,paid,9.99,True
852,7,Basic,9.99,paid,9.99,True
853,7,Premium,29.99,paid,29.99,True
854,7,Premium,29.99,paid,29.99,True
855,7,Basic,9.99,failed,0.0,False
856,7,Basic,9.99,failed,0.0,False
857,7,Plus,19.99,paid,19.99,True
858,7,Premium,29.99,paid,29.99,True
859,7,Basic,9.99,failed,0.0,False
860,7,Basic,9.99,paid,9.99,True
861,7,Plus,19.99,paid,19.99,True
862,7,Plus,19.99,paid,19.99,True
863,7,Plus,19.99,failed,0.0,False
864,7,Plus,19.99,failed,0.0,False
865,7,Basic,9.99,failed,0.0,False
866,7,Premium,29.99,paid,29.99,True
867,7,Premium,29.99,paid,29.99,True
868,7,Plus,19.99,paid,19.99,True
869,7,Basic,9.99,paid,9.99,True
870,7,Basic,9.99,failed,0.0,False
871,7,Plus,19.99,paid,19.99,True
872,7,Basic,9.99,failed,0.0,False
873,7,Premium,29.99,failed,0.0,False
874,7,Basic,9.99,failed,0.0,False
875,7,Plus,19.99,paid,19.99,True
876,7,Premium,29.99,paid,29.99,True
877,7,Basic,9.99,paid,9.99,True
878,7,Basic,9.99,failed,0.0,False
879,7,Plus,19.99,failed,0.0,False
880,7,Plus,19.99,failed,0.0,False
881,7,Basic,9.99,failed,0.0,False
882,7,Plus,19.99,paid,19.99,True
883,7,Premium,29.99,failed,0.0,False
884,7,Basic,9.99,paid,9.99,True
885,7,Basic,9.99,failed,0.0,False
886,7,Basic,9.99,paid,9.99,True
887,7,Basic,9.99,failed,0.0,False
888,7,Basic,9.99,failed,0.0,False
889,7,Basic,9.99,failed,0.0,False
890,7,Plus,19.99,paid,19.99,True
891,7,Basic,9.99,paid,9.99,True
892,7,Premium,29.99,paid,29.99,True
893,7,Basic,9.99,paid,9.99,True
894,7,Basic,9.99,paid,9.99,True
895,7,Plus,19.99,paid,19.99,True
896,7,Premium,29.99,paid,29.99,True
897,7,Basic,9.99,failed,0.0,False
898,7,Basic,9.99,failed,0.0,False
899,7,Basic,9.99,paid,9.99,True
900,7,Basic,9.99,paid,9.99,True
901,7,Basic,9.99,paid,9.99,True
902,7,Basic,9.99,failed,0.0,False
903,7,Basic,9.99,paid,9.99,True
904,7,Basic,9.99,paid,9.99,True
905,7,Premium,29.99,failed,0.0,False
906,7,Plus,19.99,paid,19.99,True
907,7,Basic,9.99,paid,9.99,True
908,7,Basic,9.99,paid,9.99,True
909,7,Basic,9.99,paid,9.99,True
910,7,Basic,9.99,failed,0.0,True
911,7,Plus,19.99,paid,19.99,True
912,7,Premium,29.99,failed,0.0,False
913,7,Premium,29.99,paid,29.99,True
914,7,Premium,29.99,paid,29.99,True
915,7,Premium,29.99,failed,0.0,False
916,7,Premium,29.99,paid,29.99,True
917,7,Basic,9.99,paid,9.99,True
918,7,Basic,9.99,paid,9.99,True
919,7,Basic,9.99,failed,0.0,False
920,7,Plus,19.99,paid,19.99,True
921,7,Basic,9.99,paid,9.99,True
922,7,Plus,19.99,failed,0.0,False
923,7,Plus,19.99,paid,19.99,True
924,7,Basic,9.99,failed,0.0,False
925,7,Basic,9.99,paid,9.99,True
926,7,Basic,9.99,paid,9.99,True
927,7,Basic,9.99,paid,9.99,True
928,7,Premium,29.99,paid,29.99,True
929,7,Plus,19.99,failed,0.0,False
930,7,Plus,19.99,paid,19.99,True
931,7,Basic,9.99,paid,9.99,True
932,7,Basic,9.99,paid,9.99,True
933,7,Basic,9.99,paid,9.99,True
934,7,Plus,19.99,paid,19.99,True
935,7,Plus,19.99,paid,19.99,True
936,7,Basic,9.99,paid,9.99,True
937,7,Premium,29.99,paid,29.99,True
938,7,Basic,9.99,paid,9.99,True
939,7,Premium,29.99,paid,29.99,True
940,7,Basic,9.99,failed,0.0,False
941,7,Basic,9.99,paid,9.99,True
942,7,Plus,19.99,failed,0.0,False
943,7,Basic,9.99,paid,9.99,True
944,7,Basic,9.99,paid,9.99,True
945,7,Basic,9.99,paid,9.99,True
946,7,Basic,9.99,paid,9.99,True
947,7,Plus,19.99,paid,19.99,True
948,7,Premium,29.99,failed,0.0,False
949,7,Premium,29.99,failed,0.0,False
950,7,Basic,9.99,paid,9.99,True
951,7,Basic,9.99,paid,9.99,True
952,7,Basic,9.99,failed,0.0,False
953,7,Basic,9.99,failed,0.0,False
954,7,Basic,9.99,failed,0.0,False
955,7,Premium,29.99,failed,0.0,False
956,7,Premium,29.99,paid,29.99,True
957,7,Plus,19.99,paid,19.99,True
958,7,Basic,9.99,failed,0.0,False
959,7,Basic,9.99,paid,9.99,True
960,7,Basic,9.99,paid,9.99,True
961,7,Basic,9.99,failed,0.0,False
962,7,Basic,9.99,failed,0.0,False
963,7,Basic,9.99,paid,9.99,True
964,7,Basic,9.99,failed,0.0,False
965,7,Premium,29.99,failed,0.0,False
966,7,Basic,9.99,failed,0.0,False
967,7,Premium,29.99,failed,0.0,True
968,7,Basic,9.99,failed,0.0,False
969,7,Plus,19.99,paid,19.99,True
970,7,Basic,9.99,paid,9.99,True
971,7,Basic,9.99,failed,0.0,False
972,7,Basic,9.99,paid,9.99,True
973,7,Basic,9.99,paid,9.99,True
974,7,Premium,29.99,paid,29.99,True
975,7,Basic,9.99,failed,0.0,False
976,7,Plus,19.99,paid,19.99,True
977,7,Basic,9.99,paid,9.99,True
978,7,Basic,9.99,paid,9.99,True
979,7,Basic,9.99,paid,9.99,True
